artifact_id,summary,open_date,status_name,priority,assigned_to_name,submitter_name,last_modified_date,"Server_found_on","Testing_State","Found_in_Version","Assigned_Release","Disposition","Reproduced","Resolution","Hardware","Product","Component","Severity","Application_Part","Detail_Page","Type_of_Error","Other_Hardware_Software","Date","Time","Tag_fixed_on","Tag_found_on","URL","Steps_to_Reproduce"
15026,"TOC search does not clear search criteria of previously performed search","2008-06-30 11:41","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-22 20:26","None","Assigned_to_QA","None","2.5","None","None","None","None","caMOD","None","No Workaround","Search","Search - TOC","Incorrect Functionality","","","","","","","- perform a search by selecting critera from the simple or advanced search page
- perform a table of contents search by selecting one of the links
- check entry in the &amp;quot;Search Criteria&amp;quot; field at the top of the search results list"
15041,"Why does keyword search not pick up MTB records for CARCINOGEN_EXPOSURE?","2008-06-30 15:17","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-22 20:36","None","Assigned_to_QA","None","2.5","None","None","None","None","caMOD","None","No Workaround","Search","Search - Simple","Incorrect Functionality","","","","","","","enter the word &amp;amp;amp;amp;quot;test&amp;amp;amp;amp;quot; in the keyword field and perform search
- verify search results; no MTB records are shown"
15042,"Highlighting persists after keyword search","2008-06-30 15:27","Open",1,"Nobody","Ulli Wagner","2008-10-27 14:55","None","None","2.4","None","None","None","None","None","caMOD","None","No Workaround","Search","Search - Results List","None","","","","","","","perform a keyword search for &amp;quot;test&amp;quot;
- return to search page
- hit clear button to clear search fields
- hit search button to query for all models
- Result: the word &amp;quot;test&amp;quot; is still highlighted in the new list of search results"
15053,"Search for models with transgenic or targeted modification on advanced search page confusing","2008-07-01 13:57","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-24 17:44","None","Assigned_to_QA","2.4","2.5","None","None","None","None","caMOD","Multiple components","No Workaround","Search","Search - Advanced","Incorrect Functionality","","","","","","","go to advanced search
check the &quot;targeted modification&quot; or the &quot;transgene&quot; checkbox under Genetic Description
- don't enter a gene name in the text field
- perform search"
15666,"Create SQL to clean up animal availablity table on production","2008-08-01 10:35","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-22 20:57","None","Assigned_to_QA","2.4.2","2.5","None","None","None","None","caMOD","Database","None","Submission","Mod Avail - IMSR","None","","","","","","",""
15668,"Deletion script does not clean up animal_availability table","2008-08-01 10:46","Closed",3,"Ulli Wagner","Ulli Wagner","2008-10-16 15:13","None","None","2.4","2.5","None","None","Can't Reproduce","None","caMOD","Multiple components","None","General Issues","Model Availability","Incorrect Functionality","","","","","","",""
15981,"Labeling of Targeted modification multiple selection list contains mistake","2008-08-11 14:18","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-26 07:35","None","Assigned_to_QA","2.4","2.5","None","None","None","None","caMOD","None","None","Submission","Multiple","None","","","","","","",""
16202,"keyword search not pick up MTB records from the Organ or Disease objects/tables","2008-08-20 13:26","Closed",5,"Kavitha Thulasiraman","Sima Pandya","2008-11-23 14:31","None","Assigned_to_QA","2.4.1","2.5","Open - Reviewed","Always","None","None","caMOD","None","major","Search","Search - Simple","Incorrect Functionality","","","","","","","1. type in &amp;amp;amp;amp;amp;quot;mammary&amp;amp;amp;amp;amp;quot; in the keyword search.  Model 50003635 has mammary gland organ but does not show up in the results."
16233,"Advanced Search / MTB data - selecting signaling molecule from carcinogenic agent type drop down causes error message","2008-08-21 14:55","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-12-02 11:38","None","Assigned_to_QA","None","2.5","None","None","None","None","caMOD","None","No Workaround","Search","Search - Advanced","Incorrect Functionality","","","","","","","-go to advanced search
- select carcinogenic agent type &amp;amp;amp;amp;amp;quot;Signaling Molecule&amp;amp;amp;amp;amp;quot; from drop down
- select only available item from second drop down
- perform search
- get error message"
16234,"Advanced Search / MTB data - selecting chemical/drug as carcinogenic agent type in combination with MTB from external source drop down list does not return results","2008-08-21 15:10","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-23 14:03","None","Assigned_to_QA","None","2.5","None","None","Code Change","None","caMOD","None","Workaround","Search","Search - Advanced","None","","","","","","",""
16311,"Search for models with transgenic or targeted modification on advanced search does not return all models","2008-08-27 12:59","Closed",5,"Kavitha Thulasiraman","Sima Pandya","2008-11-25 09:44","None","Assigned_to_QA","2.5","2.5","None","None","None","None","caMOD","None","major","Search","Search - Advanced","Incorrect Functionality","","","","","","","Run query for all models with transgenes and targeted modifications and compare this number with a SQL directly from the database."
16387,"Verify all links to RGD","2008-09-03 14:33","Closed",3,"Ulli Wagner","Ulli Wagner","2008-10-10 10:55","None","None","None","None","None","None","None","None","caMOD","None","None","General Issues","None","None","","","","","","",""
16803,"Replace Amnon's party_id with curator's party_id","2008-09-29 15:03","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-23 13:14","None","Assigned_to_QA","None","2.5","None","None","None","None","None","None","None","None","None","None","","","","","","",""
16902,"link to the induced mutation page in the Admin/ Edited Models mode is not available for old models","2008-10-02 13:28","Closed",5,"Ulli Wagner","Ulli Wagner","2008-12-02 14:59","None","Fixed / assigned to tester","2.4","2.5","None","None","Code Change","None","caMOD","HTTP interface","No Workaround","Admin","Gen Des - Ind Mutation","Incorrect Functionality","","","","","","","- log in with user account that has super user privileges
- go to Edit Models in the Admin part
- query for one of these models abs_cancer_model_id=519, 574, 576, 620, or 636)
- try to access the induced mutation page under genetic description
"
17227,"Customization of search results page for some fields/queries not working","2008-10-20 11:41","Open",1,"Nobody","Ulli Wagner","2008-10-27 15:07","None","None","None","None","None","None","None","None","caMOD","None","None","General Issues","Search - Results List","None","","","","","","",""
17320,"Make sure all field sizes in database are validated correctly in validation.xml","2008-10-23 11:39","Closed",5,"Nobody","Sima Pandya","2009-06-09 14:40","None","Assigned_to_QA","2.4.1","2.5.1","None","Always","None","None","caMOD","Supporting software","None","General Issues","Multiple","Incorrect Functionality","","","","","","","some fields are not validating the size correctly (See examples)
"
17374,"Error in submitModels - unable to view model","2008-10-24 12:53","Closed",5,"Kavitha Thulasiraman","Sima Pandya","2008-11-23 13:03","development","Assigned_to_QA","2.4.1","2.5","None","None","Code Change","None","caMOD","None","major","Submission","Other","Incorrect Functionality","","","","","","","error when selecting some models in submission section.

login
select each model"
17422,"Simple Search - selecting from species drop down list breaks page","2008-10-28 10:46","Closed",2,"Nobody","Ulli Wagner","2008-11-14 11:32","development","None","None","2.5","None","None","None","None","caMOD","None","No Workaround","Search","Search - Simple","Incorrect Functionality","","","","","","",""
17423,"Simple Search - deselecting item from species drop down list does not clear the organ / tissue selection","2008-10-28 10:49","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-23 12:58","development","Assigned_to_QA","None","2.5","None","None","None","None","caMOD","None","No Workaround","Search","Search - Simple","Incorrect Functionality","","","","","","",""
17424,"Clear button on simple and advanced search page does not remove the selected anatomy and disease vocabularies","2008-10-28 10:52","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-23 12:52","development","Assigned_to_QA","None","2.5","None","None","Code Change","None","caMOD","None","None","Search","Multiple","Incorrect Functionality","","","","","","",""
17427,"Search for specific transgene does not work","2008-10-28 11:11","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-23 12:41","None","Assigned_to_QA","None","2.5","None","None","Code Change","None","caMOD","None","None","Search","Search - Advanced","None","","","","","","",""
17437,"Don't get any results when querying for specific chemical/drug (carcinogenic intervention part)","2008-10-28 14:53","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-23 12:35","development","Assigned_to_QA","None","2.5","None","None","Code Change","None","caMOD","None","None","Search","Search - Advanced","Incorrect Functionality","","","","","","",""
17439,"Counter on TOC is not working correctly","2008-10-28 15:24","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-25 09:17","development","Assigned_to_QA","None","None","None","None","Code Change","None","caMOD","None","None","General Issues","Multiple","Incorrect Functionality","","","","","","",""
17460,"Error viewing models in account - subSubmitMenu.jsp","2008-10-29 12:07","Closed",5,"Kavitha Thulasiraman","Sima Pandya","2008-11-23 11:27","None","Assigned_to_QA","2.5","2.5","None","None","Code Change","None","caMOD","None","major","Submission","Model Characteristics","Crash","","","","","","","Log into application on dev
go to first model in my list (other models worked fine)"
17463,"Can not submit an induced mutation to model","2008-10-29 12:13","Closed",3,"Kavitha Thulasiraman","Sima Pandya","2008-11-23 11:18","None","Assigned_to_QA","2.5","2.5","None","None","Code Change","None","caMOD","None","major","Submission","Gen Des - Ind Mutation","Crash","","","","","","","log into system
submit induced mutation"
17464,"Can not submit Spontaneous Mutation to model","2008-10-29 12:19","Closed",5,"Kavitha Thulasiraman","Sima Pandya","2008-11-23 11:15","None","Assigned_to_QA","2.5","2.5","None","None","Code Change","None","caMOD","None","None","Submission","Gen Des - Spon Mutation","Incorrect Functionality","","","","","","","log into system
submit Spontaneous mutation section"
17515,"Query for transplant models on TOC is wrong","2008-10-31 10:03","Closed",5,"Kavitha Thulasiraman","Ulli Wagner","2008-11-23 11:10","development","Assigned_to_QA","None","2.5","None","None","Code Change","None","caMOD","None","None","Search","None","None","","","","","","",""
17548,"Display PI and submitter email addresses on model characteristics page, data will come out of contact_info table","2008-11-03 12:46","Open",1,"Nobody","Ulli Wagner","2008-11-03 12:46","None","None","None","None","None","None","None","None","caMOD","None","None","Search","None","None","","","","","","",""
